student_id,target_career,activity_name,category,status
72,Data Scientist,Python,Data Scientist,On Track
72,Data Scientist,Tableau,Data Scientist,On Track
72,Data Scientist,Kafka,Backend Dev,On Track
72,Data Scientist,Statistics,Data Scientist,On Track
73,Backend Dev,HTML,Frontend Dev,On Track
73,Backend Dev,Go,Backend Dev,On Track
73,Backend Dev,React,Frontend Dev,On Track
73,Backend Dev,HTML,Frontend Dev,On Track
73,Backend Dev,FastAPI,Backend Dev,On Track
73,Backend Dev,Go,Backend Dev,On Track
73,Backend Dev,Docker,Backend Dev,On Track
73,Backend Dev,SQL,Data Scientist,On Track
73,Backend Dev,Redis,Backend Dev,On Track
74,Backend Dev,Keras,Data Scientist,Drifting
74,Backend Dev,Tableau,Data Scientist,Drifting
74,Backend Dev,JavaScript,Frontend Dev,Drifting
74,Backend Dev,HTML,Frontend Dev,Drifting
74,Backend Dev,CSS,Frontend Dev,Drifting
74,Backend Dev,PowerBI,Data Scientist,Drifting
75,Data Scientist,FastAPI,Backend Dev,Drifting
75,Data Scientist,HTML,Frontend Dev,Drifting
75,Data Scientist,CSS,Frontend Dev,Drifting
75,Data Scientist,HTML,Frontend Dev,Drifting
75,Data Scientist,Go,Backend Dev,Drifting
75,Data Scientist,Next.js,Frontend Dev,Drifting
76,Data Scientist,Redis,Backend Dev,On Track
76,Data Scientist,Microservices,Backend Dev,On Track
76,Data Scientist,Statistics,Data Scientist,On Track
76,Data Scientist,TensorFlow,Data Scientist,On Track
76,Data Scientist,Pandas,Data Scientist,On Track
76,Data Scientist,Pandas,Data Scientist,On Track
77,Data Scientist,PowerBI,Data Scientist,On Track
77,Data Scientist,SQL,Data Scientist,On Track
77,Data Scientist,FastAPI,Backend Dev,On Track
77,Data Scientist,Tailwind,Frontend Dev,On Track
77,Data Scientist,Python,Data Scientist,On Track
77,Data Scientist,PostgreSQL,Backend Dev,On Track
78,Backend Dev,Redis,Backend Dev,Drifting
78,Backend Dev,Python,Data Scientist,Drifting
78,Backend Dev,Redux,Frontend Dev,Drifting
78,Backend Dev,Docker,Backend Dev,Drifting
78,Backend Dev,Scikit-Learn,Data Scientist,Drifting
78,Backend Dev,Redux,Frontend Dev,Drifting
78,Backend Dev,Tailwind,Frontend Dev,Drifting
79,Backend Dev,Microservices,Backend Dev,On Track
79,Backend Dev,System Design,Backend Dev,On Track
79,Backend Dev,Go,Backend Dev,On Track
79,Backend Dev,Microservices,Backend Dev,On Track
79,Backend Dev,Microservices,Backend Dev,On Track
79,Backend Dev,Kafka,Backend Dev,On Track
79,Backend Dev,Docker,Backend Dev,On Track
80,Backend Dev,Go,Backend Dev,On Track
80,Backend Dev,PostgreSQL,Backend Dev,On Track
80,Backend Dev,FastAPI,Backend Dev,On Track
80,Backend Dev,Docker,Backend Dev,On Track
80,Backend Dev,PostgreSQL,Backend Dev,On Track
80,Backend Dev,SQL,Data Scientist,On Track
80,Backend Dev,FastAPI,Backend Dev,On Track
80,Backend Dev,Statistics,Data Scientist,On Track
80,Backend Dev,Go,Backend Dev,On Track
81,Data Scientist,Keras,Data Scientist,On Track
81,Data Scientist,Python,Data Scientist,On Track
81,Data Scientist,Tableau,Data Scientist,On Track
81,Data Scientist,Docker,Backend Dev,On Track
81,Data Scientist,Statistics,Data Scientist,On Track
81,Data Scientist,Redux,Frontend Dev,On Track
81,Data Scientist,Python,Data Scientist,On Track
82,Frontend Dev,Tailwind,Frontend Dev,On Track
82,Frontend Dev,TypeScript,Frontend Dev,On Track
82,Frontend Dev,Kafka,Backend Dev,On Track
82,Frontend Dev,Tableau,Data Scientist,On Track
82,Frontend Dev,Next.js,Frontend Dev,On Track
82,Frontend Dev,React,Frontend Dev,On Track
83,Backend Dev,Redis,Backend Dev,On Track
83,Backend Dev,Flask,Backend Dev,On Track
83,Backend Dev,Redis,Backend Dev,On Track
83,Backend Dev,FastAPI,Backend Dev,On Track
83,Backend Dev,Microservices,Backend Dev,On Track
83,Backend Dev,Tableau,Data Scientist,On Track
84,Frontend Dev,Figma,Frontend Dev,On Track
84,Frontend Dev,Tailwind,Frontend Dev,On Track
84,Frontend Dev,Next.js,Frontend Dev,On Track
84,Frontend Dev,Redux,Frontend Dev,On Track
84,Frontend Dev,Figma,Frontend Dev,On Track
84,Frontend Dev,JavaScript,Frontend Dev,On Track
84,Frontend Dev,Docker,Backend Dev,On Track
84,Frontend Dev,Microservices,Backend Dev,On Track
85,Backend Dev,Redux,Frontend Dev,Drifting
85,Backend Dev,Next.js,Frontend Dev,Drifting
85,Backend Dev,Next.js,Frontend Dev,Drifting
85,Backend Dev,TypeScript,Frontend Dev,Drifting
85,Backend Dev,Keras,Data Scientist,Drifting
86,Frontend Dev,Python,Data Scientist,On Track
86,Frontend Dev,HTML,Frontend Dev,On Track
86,Frontend Dev,HTML,Frontend Dev,On Track
86,Frontend Dev,Flask,Backend Dev,On Track
86,Frontend Dev,Tailwind,Frontend Dev,On Track
86,Frontend Dev,CSS,Frontend Dev,On Track
87,Backend Dev,Kafka,Backend Dev,Drifting
87,Backend Dev,CSS,Frontend Dev,Drifting
87,Backend Dev,TypeScript,Frontend Dev,Drifting
87,Backend Dev,TensorFlow,Data Scientist,Drifting
87,Backend Dev,CSS,Frontend Dev,Drifting
87,Backend Dev,System Design,Backend Dev,Drifting
87,Backend Dev,Pandas,Data Scientist,Drifting
87,Backend Dev,PostgreSQL,Backend Dev,Drifting
87,Backend Dev,HTML,Frontend Dev,Drifting
87,Backend Dev,Keras,Data Scientist,Drifting
88,Data Scientist,Pandas,Data Scientist,On Track
88,Data Scientist,TensorFlow,Data Scientist,On Track
88,Data Scientist,TensorFlow,Data Scientist,On Track
88,Data Scientist,SQL,Data Scientist,On Track
88,Data Scientist,TensorFlow,Data Scientist,On Track
88,Data Scientist,Statistics,Data Scientist,On Track
88,Data Scientist,TensorFlow,Data Scientist,On Track
88,Data Scientist,CSS,Frontend Dev,On Track
88,Data Scientist,React,Frontend Dev,On Track
88,Data Scientist,TensorFlow,Data Scientist,On Track
89,Data Scientist,Pandas,Data Scientist,Drifting
89,Data Scientist,Microservices,Backend Dev,Drifting
89,Data Scientist,Redux,Frontend Dev,Drifting
89,Data Scientist,SQL,Data Scientist,Drifting
89,Data Scientist,React,Frontend Dev,Drifting
89,Data Scientist,Microservices,Backend Dev,Drifting
89,Data Scientist,JavaScript,Frontend Dev,Drifting
89,Data Scientist,Figma,Frontend Dev,Drifting
90,Frontend Dev,Keras,Data Scientist,On Track
90,Frontend Dev,Pandas,Data Scientist,On Track
90,Frontend Dev,Next.js,Frontend Dev,On Track
90,Frontend Dev,CSS,Frontend Dev,On Track
90,Frontend Dev,Redux,Frontend Dev,On Track
90,Frontend Dev,CSS,Frontend Dev,On Track
90,Frontend Dev,Go,Backend Dev,On Track
90,Frontend Dev,Figma,Frontend Dev,On Track
90,Frontend Dev,Kafka,Backend Dev,On Track
91,Backend Dev,CSS,Frontend Dev,On Track
91,Backend Dev,FastAPI,Backend Dev,On Track
91,Backend Dev,Microservices,Backend Dev,On Track
91,Backend Dev,Redux,Frontend Dev,On Track
91,Backend Dev,Kafka,Backend Dev,On Track
91,Backend Dev,Kafka,Backend Dev,On Track
91,Backend Dev,Redis,Backend Dev,On Track
91,Backend Dev,Redis,Backend Dev,On Track
92,Frontend Dev,Figma,Frontend Dev,On Track
92,Frontend Dev,SQL,Data Scientist,On Track
92,Frontend Dev,Figma,Frontend Dev,On Track
92,Frontend Dev,Tailwind,Frontend Dev,On Track
92,Frontend Dev,Scikit-Learn,Data Scientist,On Track
92,Frontend Dev,TypeScript,Frontend Dev,On Track
92,Frontend Dev,TypeScript,Frontend Dev,On Track
92,Frontend Dev,HTML,Frontend Dev,On Track
92,Frontend Dev,Docker,Backend Dev,On Track
92,Frontend Dev,PowerBI,Data Scientist,On Track
93,Backend Dev,PostgreSQL,Backend Dev,On Track
93,Backend Dev,FastAPI,Backend Dev,On Track
93,Backend Dev,Flask,Backend Dev,On Track
93,Backend Dev,PostgreSQL,Backend Dev,On Track
93,Backend Dev,Microservices,Backend Dev,On Track
94,Backend Dev,Flask,Backend Dev,On Track
94,Backend Dev,Flask,Backend Dev,On Track
94,Backend Dev,Kafka,Backend Dev,On Track
94,Backend Dev,TypeScript,Frontend Dev,On Track
94,Backend Dev,Docker,Backend Dev,On Track
95,Frontend Dev,Figma,Frontend Dev,On Track
95,Frontend Dev,CSS,Frontend Dev,On Track
95,Frontend Dev,HTML,Frontend Dev,On Track
95,Frontend Dev,JavaScript,Frontend Dev,On Track
95,Frontend Dev,Redux,Frontend Dev,On Track
95,Frontend Dev,Figma,Frontend Dev,On Track
95,Frontend Dev,SQL,Data Scientist,On Track
95,Frontend Dev,CSS,Frontend Dev,On Track
96,Backend Dev,Kafka,Backend Dev,On Track
96,Backend Dev,Docker,Backend Dev,On Track
96,Backend Dev,TensorFlow,Data Scientist,On Track
96,Backend Dev,Statistics,Data Scientist,On Track
96,Backend Dev,Tailwind,Frontend Dev,On Track
96,Backend Dev,Tailwind,Frontend Dev,On Track
96,Backend Dev,PostgreSQL,Backend Dev,On Track
96,Backend Dev,PostgreSQL,Backend Dev,On Track
96,Backend Dev,Microservices,Backend Dev,On Track
97,Frontend Dev,JavaScript,Frontend Dev,On Track
97,Frontend Dev,Pandas,Data Scientist,On Track
97,Frontend Dev,Next.js,Frontend Dev,On Track
97,Frontend Dev,React,Frontend Dev,On Track
97,Frontend Dev,Redux,Frontend Dev,On Track
97,Frontend Dev,PostgreSQL,Backend Dev,On Track
97,Frontend Dev,Python,Data Scientist,On Track
98,Backend Dev,Next.js,Frontend Dev,On Track
98,Backend Dev,FastAPI,Backend Dev,On Track
98,Backend Dev,Flask,Backend Dev,On Track
98,Backend Dev,System Design,Backend Dev,On Track
98,Backend Dev,React,Frontend Dev,On Track
98,Backend Dev,Keras,Data Scientist,On Track
98,Backend Dev,Python,Data Scientist,On Track
99,Backend Dev,FastAPI,Backend Dev,On Track
99,Backend Dev,Kafka,Backend Dev,On Track
99,Backend Dev,Docker,Backend Dev,On Track
99,Backend Dev,System Design,Backend Dev,On Track
99,Backend Dev,Kafka,Backend Dev,On Track
99,Backend Dev,Microservices,Backend Dev,On Track
99,Backend Dev,Kafka,Backend Dev,On Track
99,Backend Dev,Python,Data Scientist,On Track
99,Backend Dev,Kafka,Backend Dev,On Track
99,Backend Dev,Docker,Backend Dev,On Track
100,Data Scientist,Python,Data Scientist,On Track
100,Data Scientist,CSS,Frontend Dev,On Track
100,Data Scientist,Tableau,Data Scientist,On Track
100,Data Scientist,Next.js,Frontend Dev,On Track
100,Data Scientist,Scikit-Learn,Data Scientist,On Track
100,Data Scientist,Keras,Data Scientist,On Track
100,Data Scientist,Keras,Data Scientist,On Track
100,Data Scientist,TensorFlow,Data Scientist,On Track
101,Frontend Dev,Python,Data Scientist,On Track
101,Frontend Dev,Tailwind,Frontend Dev,On Track
101,Frontend Dev,Docker,Backend Dev,On Track
101,Frontend Dev,SQL,Data Scientist,On Track
101,Frontend Dev,Kafka,Backend Dev,On Track
101,Frontend Dev,PowerBI,Data Scientist,On Track
101,Frontend Dev,Tailwind,Frontend Dev,On Track
102,Backend Dev,PowerBI,Data Scientist,On Track
102,Backend Dev,Redux,Frontend Dev,On Track
102,Backend Dev,Redis,Backend Dev,On Track
102,Backend Dev,Statistics,Data Scientist,On Track
102,Backend Dev,Flask,Backend Dev,On Track
102,Backend Dev,Keras,Data Scientist,On Track
102,Backend Dev,Kafka,Backend Dev,On Track
102,Backend Dev,Redis,Backend Dev,On Track
102,Backend Dev,FastAPI,Backend Dev,On Track
102,Backend Dev,Flask,Backend Dev,On Track
103,Frontend Dev,React,Frontend Dev,On Track
103,Frontend Dev,JavaScript,Frontend Dev,On Track
103,Frontend Dev,Redux,Frontend Dev,On Track
103,Frontend Dev,HTML,Frontend Dev,On Track
103,Frontend Dev,CSS,Frontend Dev,On Track
103,Frontend Dev,HTML,Frontend Dev,On Track
103,Frontend Dev,Figma,Frontend Dev,On Track
103,Frontend Dev,Next.js,Frontend Dev,On Track
103,Frontend Dev,TypeScript,Frontend Dev,On Track
104,Frontend Dev,Figma,Frontend Dev,On Track
104,Frontend Dev,JavaScript,Frontend Dev,On Track
104,Frontend Dev,Redux,Frontend Dev,On Track
104,Frontend Dev,SQL,Data Scientist,On Track
104,Frontend Dev,Figma,Frontend Dev,On Track
104,Frontend Dev,TypeScript,Frontend Dev,On Track
104,Frontend Dev,JavaScript,Frontend Dev,On Track
104,Frontend Dev,Statistics,Data Scientist,On Track
105,Backend Dev,Figma,Frontend Dev,Drifting
105,Backend Dev,HTML,Frontend Dev,Drifting
105,Backend Dev,Docker,Backend Dev,Drifting
105,Backend Dev,Python,Data Scientist,Drifting
105,Backend Dev,Keras,Data Scientist,Drifting
105,Backend Dev,React,Frontend Dev,Drifting
105,Backend Dev,JavaScript,Frontend Dev,Drifting
105,Backend Dev,TypeScript,Frontend Dev,Drifting
105,Backend Dev,Keras,Data Scientist,Drifting
105,Backend Dev,Python,Data Scientist,Drifting
106,Frontend Dev,Python,Data Scientist,On Track
106,Frontend Dev,JavaScript,Frontend Dev,On Track
106,Frontend Dev,Figma,Frontend Dev,On Track
106,Frontend Dev,Tableau,Data Scientist,On Track
106,Frontend Dev,TypeScript,Frontend Dev,On Track
106,Frontend Dev,Redux,Frontend Dev,On Track
106,Frontend Dev,System Design,Backend Dev,On Track
106,Frontend Dev,React,Frontend Dev,On Track
107,Data Scientist,TypeScript,Frontend Dev,On Track
107,Data Scientist,Figma,Frontend Dev,On Track
107,Data Scientist,PostgreSQL,Backend Dev,On Track
107,Data Scientist,Flask,Backend Dev,On Track
107,Data Scientist,TensorFlow,Data Scientist,On Track
107,Data Scientist,SQL,Data Scientist,On Track
107,Data Scientist,Scikit-Learn,Data Scientist,On Track
107,Data Scientist,FastAPI,Backend Dev,On Track
108,Backend Dev,PostgreSQL,Backend Dev,On Track
108,Backend Dev,Docker,Backend Dev,On Track
108,Backend Dev,Docker,Backend Dev,On Track
108,Backend Dev,Docker,Backend Dev,On Track
108,Backend Dev,Docker,Backend Dev,On Track
108,Backend Dev,PowerBI,Data Scientist,On Track
108,Backend Dev,Flask,Backend Dev,On Track
108,Backend Dev,Flask,Backend Dev,On Track
108,Backend Dev,CSS,Frontend Dev,On Track
108,Backend Dev,PostgreSQL,Backend Dev,On Track
109,Backend Dev,Docker,Backend Dev,On Track
109,Backend Dev,FastAPI,Backend Dev,On Track
109,Backend Dev,Docker,Backend Dev,On Track
109,Backend Dev,Microservices,Backend Dev,On Track
109,Backend Dev,Kafka,Backend Dev,On Track
109,Backend Dev,Flask,Backend Dev,On Track
109,Backend Dev,Microservices,Backend Dev,On Track
109,Backend Dev,PostgreSQL,Backend Dev,On Track
109,Backend Dev,FastAPI,Backend Dev,On Track
110,Frontend Dev,React,Frontend Dev,On Track
110,Frontend Dev,TypeScript,Frontend Dev,On Track
110,Frontend Dev,PostgreSQL,Backend Dev,On Track
110,Frontend Dev,Docker,Backend Dev,On Track
110,Frontend Dev,Tailwind,Frontend Dev,On Track
110,Frontend Dev,TypeScript,Frontend Dev,On Track
110,Frontend Dev,Python,Data Scientist,On Track
110,Frontend Dev,Figma,Frontend Dev,On Track
110,Frontend Dev,HTML,Frontend Dev,On Track
111,Backend Dev,Statistics,Data Scientist,Drifting
111,Backend Dev,React,Frontend Dev,Drifting
111,Backend Dev,Go,Backend Dev,Drifting
111,Backend Dev,Docker,Backend Dev,Drifting
111,Backend Dev,Tailwind,Frontend Dev,Drifting
112,Frontend Dev,Redux,Frontend Dev,On Track
112,Frontend Dev,CSS,Frontend Dev,On Track
112,Frontend Dev,FastAPI,Backend Dev,On Track
112,Frontend Dev,TypeScript,Frontend Dev,On Track
112,Frontend Dev,HTML,Frontend Dev,On Track
112,Frontend Dev,Tailwind,Frontend Dev,On Track
112,Frontend Dev,Docker,Backend Dev,On Track
113,Frontend Dev,Keras,Data Scientist,On Track
113,Frontend Dev,Figma,Frontend Dev,On Track
113,Frontend Dev,Redux,Frontend Dev,On Track
113,Frontend Dev,Redux,Frontend Dev,On Track
113,Frontend Dev,System Design,Backend Dev,On Track
113,Frontend Dev,TypeScript,Frontend Dev,On Track
113,Frontend Dev,CSS,Frontend Dev,On Track
113,Frontend Dev,SQL,Data Scientist,On Track
113,Frontend Dev,Figma,Frontend Dev,On Track
114,Frontend Dev,Figma,Frontend Dev,On Track
114,Frontend Dev,Tailwind,Frontend Dev,On Track
114,Frontend Dev,PowerBI,Data Scientist,On Track
114,Frontend Dev,Statistics,Data Scientist,On Track
114,Frontend Dev,FastAPI,Backend Dev,On Track
115,Backend Dev,Docker,Backend Dev,On Track
115,Backend Dev,Docker,Backend Dev,On Track
115,Backend Dev,CSS,Frontend Dev,On Track
115,Backend Dev,Flask,Backend Dev,On Track
115,Backend Dev,PowerBI,Data Scientist,On Track
115,Backend Dev,Go,Backend Dev,On Track
115,Backend Dev,Pandas,Data Scientist,On Track
115,Backend Dev,TensorFlow,Data Scientist,On Track
115,Backend Dev,FastAPI,Backend Dev,On Track
115,Backend Dev,Flask,Backend Dev,On Track
116,Backend Dev,Go,Backend Dev,On Track
116,Backend Dev,Redux,Frontend Dev,On Track
116,Backend Dev,Figma,Frontend Dev,On Track
116,Backend Dev,PostgreSQL,Backend Dev,On Track
116,Backend Dev,Go,Backend Dev,On Track
116,Backend Dev,PostgreSQL,Backend Dev,On Track
116,Backend Dev,JavaScript,Frontend Dev,On Track
116,Backend Dev,Scikit-Learn,Data Scientist,On Track
117,Backend Dev,CSS,Frontend Dev,Drifting
117,Backend Dev,Keras,Data Scientist,Drifting
117,Backend Dev,Keras,Data Scientist,Drifting
117,Backend Dev,Pandas,Data Scientist,Drifting
117,Backend Dev,HTML,Frontend Dev,Drifting
117,Backend Dev,JavaScript,Frontend Dev,Drifting
118,Backend Dev,TensorFlow,Data Scientist,Drifting
118,Backend Dev,Python,Data Scientist,Drifting
118,Backend Dev,React,Frontend Dev,Drifting
118,Backend Dev,CSS,Frontend Dev,Drifting
118,Backend Dev,TypeScript,Frontend Dev,Drifting
118,Backend Dev,Scikit-Learn,Data Scientist,Drifting
118,Backend Dev,Keras,Data Scientist,Drifting
118,Backend Dev,Statistics,Data Scientist,Drifting
118,Backend Dev,Keras,Data Scientist,Drifting
119,Frontend Dev,Tailwind,Frontend Dev,On Track
119,Frontend Dev,CSS,Frontend Dev,On Track
119,Frontend Dev,JavaScript,Frontend Dev,On Track
119,Frontend Dev,CSS,Frontend Dev,On Track
119,Frontend Dev,CSS,Frontend Dev,On Track
119,Frontend Dev,Kafka,Backend Dev,On Track
119,Frontend Dev,React,Frontend Dev,On Track
119,Frontend Dev,HTML,Frontend Dev,On Track
119,Frontend Dev,Tailwind,Frontend Dev,On Track
120,Backend Dev,Next.js,Frontend Dev,Drifting
120,Backend Dev,Keras,Data Scientist,Drifting
120,Backend Dev,Redux,Frontend Dev,Drifting
120,Backend Dev,Next.js,Frontend Dev,Drifting
120,Backend Dev,Statistics,Data Scientist,Drifting
120,Backend Dev,TensorFlow,Data Scientist,Drifting
120,Backend Dev,HTML,Frontend Dev,Drifting
120,Backend Dev,CSS,Frontend Dev,Drifting
121,Backend Dev,Go,Backend Dev,On Track
121,Backend Dev,CSS,Frontend Dev,On Track
121,Backend Dev,Docker,Backend Dev,On Track
121,Backend Dev,System Design,Backend Dev,On Track
121,Backend Dev,System Design,Backend Dev,On Track
121,Backend Dev,Flask,Backend Dev,On Track
121,Backend Dev,Flask,Backend Dev,On Track
121,Backend Dev,Microservices,Backend Dev,On Track
122,Frontend Dev,PostgreSQL,Backend Dev,Drifting
122,Frontend Dev,PowerBI,Data Scientist,Drifting
122,Frontend Dev,Docker,Backend Dev,Drifting
122,Frontend Dev,Redis,Backend Dev,Drifting
122,Frontend Dev,System Design,Backend Dev,Drifting
122,Frontend Dev,Flask,Backend Dev,Drifting
122,Frontend Dev,Scikit-Learn,Data Scientist,Drifting
122,Frontend Dev,System Design,Backend Dev,Drifting
122,Frontend Dev,Flask,Backend Dev,Drifting
122,Frontend Dev,Python,Data Scientist,Drifting
123,Frontend Dev,Microservices,Backend Dev,On Track
123,Frontend Dev,React,Frontend Dev,On Track
123,Frontend Dev,JavaScript,Frontend Dev,On Track
123,Frontend Dev,Redux,Frontend Dev,On Track
123,Frontend Dev,Statistics,Data Scientist,On Track
123,Frontend Dev,CSS,Frontend Dev,On Track
124,Frontend Dev,Redis,Backend Dev,Drifting
124,Frontend Dev,Kafka,Backend Dev,Drifting
124,Frontend Dev,Scikit-Learn,Data Scientist,Drifting
124,Frontend Dev,Tableau,Data Scientist,Drifting
124,Frontend Dev,System Design,Backend Dev,Drifting
124,Frontend Dev,Tableau,Data Scientist,Drifting
124,Frontend Dev,TensorFlow,Data Scientist,Drifting
124,Frontend Dev,Scikit-Learn,Data Scientist,Drifting
124,Frontend Dev,Tableau,Data Scientist,Drifting
125,Frontend Dev,Figma,Frontend Dev,On Track
125,Frontend Dev,Docker,Backend Dev,On Track
125,Frontend Dev,TypeScript,Frontend Dev,On Track
125,Frontend Dev,PostgreSQL,Backend Dev,On Track
125,Frontend Dev,Microservices,Backend Dev,On Track
125,Frontend Dev,Figma,Frontend Dev,On Track
125,Frontend Dev,Next.js,Frontend Dev,On Track
125,Frontend Dev,CSS,Frontend Dev,On Track
126,Frontend Dev,React,Frontend Dev,On Track
126,Frontend Dev,React,Frontend Dev,On Track
126,Frontend Dev,Tailwind,Frontend Dev,On Track
126,Frontend Dev,Keras,Data Scientist,On Track
126,Frontend Dev,Next.js,Frontend Dev,On Track
126,Frontend Dev,HTML,Frontend Dev,On Track
126,Frontend Dev,Go,Backend Dev,On Track
127,Backend Dev,Redis,Backend Dev,Drifting
127,Backend Dev,SQL,Data Scientist,Drifting
127,Backend Dev,Tableau,Data Scientist,Drifting
127,Backend Dev,HTML,Frontend Dev,Drifting
